station_number,wban_number,year,month,day,mean_temp,mean_dew_point,mean_sealevel_pressure,mean_station_pressure,mean_visibility,mean_wind_speed,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,min_temperature,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado,date,prev_snow_depth,snow_depth_change,target
725316,99999,2004,1,1,39.20000076293945,34.0,1022.5,,10.0,8.0,14.0,,28.0,,0.0,,0,0,0,0,0,0,2004-01-01,,,0.0
725316,99999,2004,1,2,56.900001525878906,54.099998474121094,1012.0,,6.699999809265137,13.600000381469727,21.0,29.899999618530273,51.79999923706055,,0.0,,0,0,0,0,0,0,2004-01-02,,,0.0
725316,99999,2004,1,3,50.099998474121094,43.29999923706055,1011.7000122070312,,9.699999809265137,11.199999809265137,20.0,27.0,39.0,,0.12999999523162842,,0,0,0,0,0,0,2004-01-03,,,0.0
725316,99999,2004,1,4,35.0,33.20000076293945,1013.0999755859375,,6.099999904632568,16.299999237060547,22.0,26.0,32.0,,1.2400000095367432,,0,0,0,0,0,0,2004-01-04,,,0.0
725316,99999,2004,1,5,26.200000762939453,22.899999618530273,1021.5,,8.899999618530273,13.100000381469727,15.899999618530273,20.0,17.100000381469727,,0.5699999928474426,,0,0,0,0,0,0,2004-01-05,,,0.0
725316,99999,2004,1,6,8.899999618530273,-1.2999999523162842,1035.199951171875,,10.0,14.199999809265137,19.0,28.0,3.200000047683716,,0.0,,0,0,0,0,0,0,2004-01-06,,,0.0
725316,99999,2004,1,7,19.600000381469727,8.100000381469727,1033.4000244140625,,10.0,11.0,15.0,20.0,10.899999618530273,,0.0,,0,0,0,0,0,0,2004-01-07,,,0.0
725316,99999,2004,1,8,30.200000762939453,16.799999237060547,1025.0,,10.0,9.399999618530273,15.899999618530273,,26.600000381469727,,0.0,,0,0,0,0,0,0,2004-01-08,,,0.0
725316,99999,2004,1,9,28.399999618530273,22.399999618530273,1026.5,,9.899999618530273,9.5,14.0,,24.100000381469727,,0.0,,0,0,0,0,0,0,2004-01-09,,,0.0
725316,99999,2004,1,10,21.700000762939453,12.899999618530273,1032.699951171875,,10.0,6.0,12.0,,12.899999618530273,,0.0,,0,0,0,0,0,0,2004-01-10,,,0.0
725316,99999,2004,1,11,33.400001525878906,22.799999237060547,1021.4000244140625,,10.0,13.0,23.899999618530273,26.0,25.0,,0.0,,0,0,0,0,0,0,2004-01-11,,,0.0
725316,99999,2004,1,12,39.0,29.299999237060547,1020.7000122070312,,10.0,10.5,15.0,19.0,34.0,,0.0,,0,0,0,0,0,0,2004-01-12,,,0.0
725316,99999,2004,1,13,34.900001525878906,26.799999237060547,1025.800048828125,,10.0,7.300000190734863,11.100000381469727,,30.0,,0.0,,0,0,0,0,0,0,2004-01-13,,,0.0
725316,99999,2004,1,14,33.400001525878906,26.299999237060547,1018.2000122070312,,9.800000190734863,10.0,21.0,29.899999618530273,24.100000381469727,,0.0,,0,0,0,0,0,0,2004-01-14,,,0.0
725316,99999,2004,1,15,25.299999237060547,15.600000381469727,1022.2000122070312,,10.0,8.600000381469727,19.0,23.899999618530273,15.800000190734863,,0.0,,0,0,0,0,0,0,2004-01-15,,,0.0
725316,99999,2004,1,16,31.5,23.0,1020.2999877929688,,10.0,9.899999618530273,15.0,,26.600000381469727,,0.0,,0,0,0,0,0,0,2004-01-16,,,0.0
725316,99999,2004,1,17,36.20000076293945,33.79999923706055,1014.2000122070312,,6.599999904632568,7.900000095367432,11.100000381469727,,33.79999923706055,,0.1599999964237213,,0,0,0,0,0,0,2004-01-17,,,0.0
725316,99999,2004,1,18,26.5,21.100000381469727,1013.7000122070312,,7.400000095367432,12.899999618530273,16.899999618530273,22.0,15.800000190734863,,0.36000001430511475,,0,0,0,0,0,0,2004-01-18,,,0.0
725316,99999,2004,1,19,13.300000190734863,5.099999904632568,1023.2999877929688,,10.0,10.0,14.0,19.0,8.100000381469727,,0.0,,0,0,0,0,0,0,2004-01-19,,,0.0
725316,99999,2004,1,20,18.5,6.900000095367432,1027.300048828125,,10.0,3.5,7.0,,12.199999809265137,,0.0,,0,0,0,0,0,0,2004-01-20,,,0.0
725316,99999,2004,1,21,26.700000762939453,17.899999618530273,1022.5999755859375,,10.0,8.300000190734863,21.0,23.899999618530273,17.100000381469727,,0.0,,0,0,0,0,0,0,2004-01-21,,,0.0
725316,99999,2004,1,22,25.899999618530273,11.5,1020.0999755859375,,10.0,13.300000190734863,15.899999618530273,27.0,12.0,,0.0,,0,0,0,0,0,0,2004-01-22,,,0.0
725316,99999,2004,1,23,20.700000762939453,7.300000190734863,1019.7999877929688,,10.0,11.0,21.0,26.0,10.399999618530273,,0.0,,0,0,0,0,0,0,2004-01-23,,,0.0
725316,99999,2004,1,24,27.100000381469727,18.399999618530273,1016.0999755859375,,10.0,10.0,15.899999618530273,25.100000381469727,17.600000381469727,,0.0,,0,0,0,0,0,0,2004-01-24,,,0.0
725316,99999,2004,1,25,20.600000381469727,9.100000381469727,1015.5999755859375,,7.800000190734863,19.0,27.0,34.0,17.600000381469727,,0.009999999776482582,,0,0,0,0,0,0,2004-01-25,,,0.0
725316,99999,2004,1,26,20.299999237060547,19.399999618530273,1008.7999877929688,,4.800000190734863,10.800000190734863,19.0,,17.600000381469727,,0.009999999776482582,,0,0,0,0,0,0,2004-01-26,,,0.0
725316,99999,2004,1,27,20.200000762939453,16.799999237060547,1010.9000244140625,,3.4000000953674316,12.100000381469727,22.0,28.899999618530273,14.0,,0.029999999329447746,,0,0,0,0,0,0,2004-01-27,,,0.0
725316,99999,2004,1,28,9.600000381469727,2.0999999046325684,1024.5,,10.0,11.699999809265137,16.899999618530273,22.899999618530273,-0.8999999761581421,,0.0,,0,0,0,0,0,0,2004-01-28,,,0.0
725316,99999,2004,1,29,8.5,1.2000000476837158,1022.7999877929688,,8.600000381469727,7.400000095367432,12.0,,6.099999904632568,,0.009999999776482582,,0,0,0,0,0,0,2004-01-29,,,0.0
725316,99999,2004,1,30,-0.20000000298023224,-6.099999904632568,1022.7999877929688,,8.5,10.399999618530273,15.0,15.899999618530273,-6.0,,0.0,,0,0,0,0,0,0,2004-01-30,,,0.0
725316,99999,2004,1,31,0.10000000149011612,-8.199999809265137,1023.9000244140625,,9.800000190734863,5.400000095367432,11.100000381469727,,-9.399999618530273,,0.0,,0,0,0,0,0,0,2004-01-31,,,0.0
725316,99999,2004,2,1,16.5,8.399999618530273,1024.199951171875,,10.0,9.699999809265137,13.0,,7.0,,0.0,,0,0,0,0,0,0,2004-02-01,,,0.0
725316,99999,2004,2,2,30.0,25.200000762939453,1019.0,,7.699999809265137,9.199999809265137,15.899999618530273,,26.600000381469727,,0.0,,0,0,0,0,0,0,2004-02-02,,,0.0
725316,99999,2004,2,3,24.5,20.600000381469727,1018.4000244140625,,5.699999809265137,14.0,19.0,25.100000381469727,17.600000381469727,,0.20000000298023224,,0,0,0,0,0,0,2004-02-03,,,0.0
725316,99999,2004,2,4,14.399999618530273,4.5,1031.4000244140625,,10.0,7.699999809265137,11.100000381469727,,6.800000190734863,,0.0,,0,0,0,0,0,0,2004-02-04,,,0.0
725316,99999,2004,2,5,26.799999237060547,24.200000762939453,1026.9000244140625,,5.599999904632568,15.300000190734863,22.899999618530273,28.0,23.0,,0.07999999821186066,,0,0,0,0,0,0,2004-02-05,,,0.0
725316,99999,2004,2,6,28.100000381469727,24.600000381469727,1013.9000244140625,,6.800000190734863,8.199999809265137,12.0,,24.799999237060547,,0.009999999776482582,,0,0,0,0,0,0,2004-02-06,,,0.0
725316,99999,2004,2,7,20.799999237060547,16.899999618530273,1020.5,,3.799999952316284,11.399999618530273,15.0,19.0,17.100000381469727,,0.009999999776482582,,0,0,0,0,0,0,2004-02-07,,,0.0
725316,99999,2004,2,8,20.100000381469727,15.399999618530273,1031.300048828125,,9.5,9.699999809265137,16.899999618530273,22.0,17.100000381469727,,0.0,,0,0,0,0,0,0,2004-02-08,,,0.0
725316,99999,2004,2,9,29.600000381469727,22.399999618530273,1022.2999877929688,,9.800000190734863,14.399999618530273,21.0,28.0,23.0,,0.0,,0,0,0,0,0,0,2004-02-09,,,0.0
725316,99999,2004,2,10,27.899999618530273,18.899999618530273,1022.5,,10.0,10.199999809265137,15.899999618530273,22.0,21.899999618530273,,0.0,,0,0,0,0,0,0,2004-02-10,,,0.0
725316,99999,2004,2,11,26.399999618530273,19.700000762939453,1021.2999877929688,,10.0,7.0,15.0,,15.800000190734863,,0.0,,0,0,0,0,0,0,2004-02-11,,,0.0
725316,99999,2004,2,12,24.100000381469727,18.0,1025.5999755859375,,8.899999618530273,10.199999809265137,16.899999618530273,22.0,17.600000381469727,,0.0,,0,0,0,0,0,0,2004-02-12,,,0.0
725316,99999,2004,2,13,22.399999618530273,15.800000190734863,1027.4000244140625,,10.0,10.100000381469727,14.0,15.899999618530273,17.100000381469727,,0.0,,0,0,0,0,0,0,2004-02-13,,,0.0
725316,99999,2004,2,14,29.5,20.399999618530273,1019.5999755859375,,10.0,8.800000190734863,13.0,16.899999618530273,23.0,,0.0,,0,0,0,0,0,0,2004-02-14,,,0.0
725316,99999,2004,2,15,25.0,18.0,1024.300048828125,,9.300000190734863,12.100000381469727,16.899999618530273,,19.0,,0.0,,0,0,0,0,0,0,2004-02-15,,,0.0
725316,99999,2004,2,16,20.299999237060547,12.699999809265137,1031.800048828125,,10.0,7.699999809265137,13.0,,12.199999809265137,,0.0,,0,0,0,0,0,0,2004-02-16,,,0.0
725316,99999,2004,2,17,29.5,22.0,1030.300048828125,,8.600000381469727,3.0999999046325684,8.0,,21.200000762939453,,0.0,,0,0,0,0,0,0,2004-02-17,,,0.0
725316,99999,2004,2,18,29.5,25.600000381469727,1030.199951171875,,3.799999952316284,6.699999809265137,15.899999618530273,,19.399999618530273,,0.0,,0,0,0,0,0,0,2004-02-18,,,0.0
725316,99999,2004,2,19,42.29999923706055,34.70000076293945,1013.0,,10.0,10.899999618530273,14.0,,37.400001525878906,,0.0,,0,0,0,0,0,0,2004-02-19,,,0.0
725316,99999,2004,2,20,45.099998474121094,37.79999923706055,999.7999877929688,,9.100000381469727,15.600000381469727,27.0,32.099998474121094,37.400001525878906,,0.029999999329447746,,0,0,0,0,0,0,2004-02-20,,,0.0
725316,99999,2004,2,21,35.400001525878906,28.5,1013.7000122070312,,9.800000190734863,12.600000381469727,19.0,27.0,33.79999923706055,,0.009999999776482582,,0,0,0,0,0,0,2004-02-21,,,0.0
725316,99999,2004,2,22,34.29999923706055,30.0,1022.4000244140625,,7.599999904632568,4.900000095367432,11.100000381469727,,26.100000381469727,,0.0,,0,0,0,0,0,0,2004-02-22,,,0.0
725316,99999,2004,2,23,41.5,33.79999923706055,1018.5,,9.5,9.0,13.0,,37.0,,0.029999999329447746,,0,0,0,0,0,0,2004-02-23,,,0.0
725316,99999,2004,2,24,36.900001525878906,32.5,1021.9000244140625,,6.800000190734863,11.199999809265137,18.100000381469727,,33.79999923706055,,0.0,,0,0,0,0,0,0,2004-02-24,,,0.0
725316,99999,2004,2,25,35.5,27.399999618530273,1025.4000244140625,,9.399999618530273,14.100000381469727,19.0,21.0,30.200000762939453,,0.0,,0,0,0,0,0,0,2004-02-25,,,0.0
725316,99999,2004,2,26,35.20000076293945,27.0,1024.5999755859375,,10.0,11.800000190734863,15.0,,26.600000381469727,,0.0,,0,0,0,0,0,0,2004-02-26,,,0.0
725316,99999,2004,2,27,33.79999923706055,27.399999618530273,1027.4000244140625,,7.5,6.900000095367432,9.899999618530273,,21.200000762939453,,0.0,,0,0,0,0,0,0,2004-02-27,,,0.0
725316,99999,2004,2,28,39.70000076293945,27.0,1028.5999755859375,,10.0,6.5,12.0,,26.600000381469727,,0.0,,0,0,0,0,0,0,2004-02-28,,,0.0
725316,99999,2004,2,29,48.70000076293945,32.900001525878906,1021.9000244140625,,10.0,10.600000381469727,18.100000381469727,26.0,41.0,,0.0,,0,0,0,0,0,0,2004-02-29,,,0.0
725316,99999,2004,3,1,54.5,43.5,1010.4000244140625,,9.899999618530273,17.200000762939453,28.0,36.900001525878906,48.20000076293945,,0.009999999776482582,,0,0,0,0,0,0,2004-03-01,,,0.0
725316,99999,2004,3,2,49.70000076293945,36.599998474121094,1016.9000244140625,,10.0,10.899999618530273,15.899999618530273,22.0,42.79999923706055,,0.0,,0,0,0,0,0,0,2004-03-02,,,0.0
725316,99999,2004,3,3,42.20000076293945,37.79999923706055,1025.800048828125,,7.699999809265137,4.699999809265137,8.899999618530273,,35.599998474121094,,0.009999999776482582,,0,0,0,0,0,0,2004-03-03,,,1.0
725316,99999,2004,3,4,47.20000076293945,46.599998474121094,1016.0999755859375,,2.5999999046325684,8.399999618530273,18.100000381469727,,46.0,,0.09000000357627869,,1,1,1,1,1,1,2004-03-04,,,1.0
725316,99999,2004,3,5,57.400001525878906,50.79999923706055,1003.4000244140625,,8.699999809265137,17.399999618530273,28.899999618530273,41.0,46.400001525878906,,0.0,,1,1,1,1,1,1,2004-03-05,,,0.0
725316,99999,2004,3,6,43.29999923706055,35.20000076293945,1013.0,,10.0,10.0,14.0,,39.20000076293945,,0.0,,0,0,0,0,0,0,2004-03-06,,,0.0
725316,99999,2004,3,7,44.900001525878906,30.399999618530273,1016.2999877929688,,10.0,16.600000381469727,26.0,39.0,42.099998474121094,,0.0,,0,0,0,0,0,0,2004-03-07,,,0.0
725316,99999,2004,3,8,36.400001525878906,24.0,1021.7000122070312,,10.0,10.399999618530273,19.0,26.0,30.0,,0.0,,0,0,0,0,0,0,2004-03-08,,,0.0
725316,99999,2004,3,9,36.400001525878906,28.0,1020.2999877929688,,9.5,11.199999809265137,16.899999618530273,26.0,32.0,,0.0,,0,0,0,0,0,0,2004-03-09,,,0.0
725316,99999,2004,3,10,35.099998474121094,25.399999618530273,1025.4000244140625,,10.0,9.199999809265137,20.0,23.899999618530273,25.0,,0.0,,0,0,0,0,0,0,2004-03-10,,,0.0
725316,99999,2004,3,11,42.0,25.899999618530273,1019.0,,10.0,15.800000190734863,23.899999618530273,35.0,30.200000762939453,,0.0,,0,0,0,0,0,0,2004-03-11,,,0.0
725316,99999,2004,3,12,27.100000381469727,12.399999618530273,1025.5,,10.0,11.300000190734863,15.899999618530273,28.0,18.0,,0.0,,0,0,0,0,0,0,2004-03-12,,,0.0
725316,99999,2004,3,13,34.900001525878906,18.5,1027.5999755859375,,10.0,8.0,16.899999618530273,20.0,19.899999618530273,,0.0,,0,0,0,0,0,0,2004-03-13,,,0.0
725316,99999,2004,3,14,44.900001525878906,30.0,1021.5,,9.300000190734863,13.399999618530273,21.0,30.899999618530273,39.20000076293945,,0.05999999865889549,,0,0,0,0,0,0,2004-03-14,,,0.0
725316,99999,2004,3,15,37.599998474121094,25.100000381469727,1024.699951171875,,10.0,7.099999904632568,18.100000381469727,,27.0,,0.009999999776482582,,0,0,0,0,0,0,2004-03-15,,,1.0
725316,99999,2004,3,16,33.79999923706055,31.200000762939453,1016.5,,5.5,13.300000190734863,21.0,25.100000381469727,32.0,,0.10999999940395355,,1,1,1,1,1,1,2004-03-16,,,0.0
725316,99999,2004,3,17,37.099998474121094,32.599998474121094,1014.7999877929688,,5.800000190734863,6.900000095367432,13.0,,32.0,,0.05999999865889549,,0,0,0,0,0,0,2004-03-17,,,1.0
725316,99999,2004,3,18,41.70000076293945,35.900001525878906,1015.5,,7.300000190734863,7.599999904632568,19.0,28.0,28.0,,0.0,,1,1,1,1,1,1,2004-03-18,,,0.0
725316,99999,2004,3,19,42.0,30.299999237060547,1025.5999755859375,,9.199999809265137,8.600000381469727,13.0,21.0,28.0,,0.0,,0,0,0,0,0,0,2004-03-19,,,0.0
725316,99999,2004,3,20,55.5,37.29999923706055,1018.5,,9.800000190734863,13.399999618530273,26.0,36.900001525878906,50.0,,0.03999999910593033,,0,0,0,0,0,0,2004-03-20,,,0.0
725316,99999,2004,3,21,35.400001525878906,18.299999237060547,1030.0999755859375,,10.0,16.0,22.899999618530273,33.0,26.600000381469727,,0.0,,0,0,0,0,0,0,2004-03-21,,,0.0
725316,99999,2004,3,22,31.0,14.5,1031.199951171875,,10.0,5.800000190734863,9.899999618530273,,18.0,,0.0,,0,0,0,0,0,0,2004-03-22,,,0.0
725316,99999,2004,3,23,41.900001525878906,24.299999237060547,1025.699951171875,,10.0,12.0,20.0,22.0,33.099998474121094,,0.0,,0,0,0,0,0,0,2004-03-23,,,0.0
725316,99999,2004,3,24,51.5,39.20000076293945,1020.7000122070312,,10.0,14.399999618530273,22.899999618530273,32.099998474121094,44.099998474121094,,0.009999999776482582,,0,0,0,0,0,0,2004-03-24,,,0.0
725316,99999,2004,3,25,58.29999923706055,49.400001525878906,1022.2999877929688,,7.400000095367432,12.899999618530273,16.899999618530273,25.100000381469727,53.099998474121094,,0.9700000286102295,,0,0,0,0,0,0,2004-03-25,,,0.0
725316,99999,2004,3,26,61.70000076293945,58.400001525878906,1022.0,,7.400000095367432,11.399999618530273,19.0,25.100000381469727,59.0,,1.059999942779541,,0,0,0,0,0,0,2004-03-26,,,1.0
725316,99999,2004,3,27,60.0,57.099998474121094,1022.2000122070312,,6.599999904632568,7.400000095367432,14.0,16.899999618530273,48.0,,0.009999999776482582,,1,1,1,1,1,1,2004-03-27,,,0.0
725316,99999,2004,3,28,63.70000076293945,55.79999923706055,1016.0999755859375,,9.600000381469727,14.5,22.899999618530273,27.0,53.599998474121094,,0.17000000178813934,,0,0,0,0,0,0,2004-03-28,,,0.0
725316,99999,2004,3,29,51.79999923706055,42.70000076293945,1020.9000244140625,,8.800000190734863,6.199999809265137,15.0,19.0,39.0,,0.4399999976158142,,0,0,0,0,0,0,2004-03-29,,,0.0
725316,99999,2004,3,30,47.29999923706055,41.099998474121094,1016.9000244140625,,9.399999618530273,8.300000190734863,15.0,21.0,41.0,,0.3499999940395355,,0,0,0,0,0,0,2004-03-30,,,0.0
725316,99999,2004,3,31,42.900001525878906,37.20000076293945,1016.9000244140625,,9.300000190734863,11.5,16.899999618530273,,37.0,,0.09000000357627869,,0,0,0,0,0,0,2004-03-31,,,0.0
725316,99999,2004,4,1,43.599998474121094,35.099998474121094,1018.0999755859375,,9.699999809265137,8.5,15.0,19.0,37.0,,0.10000000149011612,,0,0,0,0,0,0,2004-04-01,,,0.0
725316,99999,2004,4,2,44.400001525878906,28.600000381469727,1018.4000244140625,,10.0,9.899999618530273,15.899999618530273,20.0,35.099998474121094,,0.0,,0,0,0,0,0,0,2004-04-02,,,0.0
725316,99999,2004,4,3,49.20000076293945,27.899999618530273,1015.5,,10.0,10.100000381469727,22.899999618530273,29.899999618530273,33.099998474121094,,0.0,,0,0,0,0,0,0,2004-04-03,,,0.0
725316,99999,2004,4,4,42.20000076293945,24.100000381469727,1020.4000244140625,,10.0,11.300000190734863,15.0,18.100000381469727,30.899999618530273,,0.0,,0,0,0,0,0,0,2004-04-04,,,0.0
725316,99999,2004,4,5,43.0,26.399999618530273,1022.0999755859375,,10.0,6.099999904632568,12.0,,30.200000762939453,,0.0,,0,0,0,0,0,0,2004-04-05,,,0.0
725316,99999,2004,4,6,52.5,35.70000076293945,1016.7999877929688,,10.0,10.399999618530273,16.899999618530273,23.899999618530273,42.79999923706055,,0.0,,0,0,0,0,0,0,2004-04-06,,,0.0
725316,99999,2004,4,7,61.5,45.400001525878906,1009.2999877929688,,9.800000190734863,5.300000190734863,12.0,,45.0,,0.0,,0,0,0,0,0,0,2004-04-07,,,0.0
725316,99999,2004,4,8,55.900001525878906,42.0,1006.7999877929688,,9.800000190734863,11.600000381469727,18.100000381469727,26.0,45.0,,0.0,,0,0,0,0,0,0,2004-04-08,,,0.0
725316,99999,2004,4,9,48.5,36.599998474121094,1016.0999755859375,,8.800000190734863,3.5999999046325684,8.899999618530273,,35.099998474121094,,0.0,,0,0,0,0,0,0,2004-04-09,,,0.0
725316,99999,2004,4,10,51.400001525878906,34.900001525878906,1017.9000244140625,,10.0,4.699999809265137,8.0,,44.599998474121094,,0.0,,0,0,0,0,0,0,2004-04-10,,,0.0
725316,99999,2004,4,11,45.70000076293945,27.799999237060547,1019.0,,10.0,11.199999809265137,15.899999618530273,19.0,33.099998474121094,,0.0,,0,0,0,0,0,0,2004-04-11,,,0.0
725316,99999,2004,4,12,41.79999923706055,26.5,1019.2000122070312,,10.0,17.200000762939453,22.0,27.0,35.099998474121094,,0.0,,0,0,0,0,0,0,2004-04-12,,,0.0
725316,99999,2004,4,13,41.099998474121094,23.700000762939453,1016.2999877929688,,10.0,16.799999237060547,21.0,29.899999618530273,32.0,,0.0,,0,0,0,0,0,0,2004-04-13,,,0.0
725316,99999,2004,4,14,49.099998474121094,25.299999237060547,1019.0,,9.600000381469727,5.400000095367432,9.899999618530273,,30.899999618530273,,0.0,,0,0,0,0,0,0,2004-04-14,,,0.0
725316,99999,2004,4,15,58.70000076293945,33.5,1019.0,,9.800000190734863,12.300000190734863,22.0,30.899999618530273,45.0,,0.0,,0,0,0,0,0,0,2004-04-15,,,0.0
725316,99999,2004,4,16,67.80000305175781,45.400001525878906,1016.0,,9.699999809265137,12.899999618530273,16.899999618530273,23.899999618530273,57.20000076293945,,0.0,,0,0,0,0,0,0,2004-04-16,,,0.0
725316,99999,2004,4,17,72.19999694824219,57.70000076293945,1016.7999877929688,,9.899999618530273,12.5,16.899999618530273,20.0,62.099998474121094,,0.0,,0,0,0,0,0,0,2004-04-17,,,0.0
725316,99999,2004,4,18,73.19999694824219,51.599998474121094,1017.9000244140625,,10.0,18.5,28.0,37.900001525878906,62.599998474121094,,0.0,,0,0,0,0,0,0,2004-04-18,,,0.0
725316,99999,2004,4,19,73.30000305175781,49.099998474121094,1016.0,,9.800000190734863,17.700000762939453,32.099998474121094,46.0,69.0999984741211,,0.0,,0,0,0,0,0,0,2004-04-19,,,0.0
725316,99999,2004,4,20,59.20000076293945,48.70000076293945,1015.7999877929688,,9.0,10.300000190734863,22.0,22.899999618530273,50.0,,0.0,,0,0,0,0,0,0,2004-04-20,,,0.0
725316,99999,2004,4,21,64.5,51.400001525878906,1004.2999877929688,,9.399999618530273,13.800000190734863,20.0,49.900001525878906,55.400001525878906,,0.09000000357627869,,0,0,0,0,0,0,2004-04-21,,,0.0
725316,99999,2004,4,22,50.20000076293945,45.29999923706055,1014.2000122070312,,7.400000095367432,11.199999809265137,20.0,22.899999618530273,46.0,,0.0,,0,0,0,0,0,0,2004-04-22,,,0.0
725316,99999,2004,4,23,50.79999923706055,45.70000076293945,1019.9000244140625,,7.699999809265137,8.199999809265137,12.0,,41.0,,1.2999999523162842,,0,0,0,0,0,0,2004-04-23,,,0.0
725316,99999,2004,4,24,54.099998474121094,48.20000076293945,1021.0,,8.800000190734863,9.600000381469727,22.899999618530273,28.0,46.900001525878906,,0.0,,0,0,0,0,0,0,2004-04-24,,,0.0
725316,99999,2004,4,25,58.20000076293945,53.0,1012.4000244140625,,8.800000190734863,14.199999809265137,21.0,28.899999618530273,55.0,,0.41999998688697815,,0,0,0,0,0,0,2004-04-25,,,0.0
725316,99999,2004,4,26,54.5,40.099998474121094,1017.9000244140625,,10.0,8.600000381469727,19.0,25.100000381469727,44.099998474121094,,0.0,,0,0,0,0,0,0,2004-04-26,,,0.0
725316,99999,2004,4,27,50.0,29.299999237060547,1018.0,,10.0,8.5,13.0,20.0,39.900001525878906,,0.0,,0,0,0,0,0,0,2004-04-27,,,0.0
725316,99999,2004,4,28,59.29999923706055,38.79999923706055,1015.0,,9.899999618530273,17.299999237060547,34.0,41.0,45.0,,0.0,,0,0,0,0,0,0,2004-04-28,,,0.0
725316,99999,2004,4,29,66.4000015258789,48.29999923706055,1016.5999755859375,,10.0,14.899999618530273,22.0,28.899999618530273,57.20000076293945,,0.0,,0,0,0,0,0,0,2004-04-29,,,0.0
725316,99999,2004,4,30,66.5999984741211,54.70000076293945,1014.7999877929688,,9.699999809265137,8.800000190734863,15.899999618530273,20.0,59.0,,0.10000000149011612,,0,0,0,0,0,0,2004-04-30,,,0.0
725316,99999,2004,5,1,51.400001525878906,48.70000076293945,1015.2000122070312,,6.800000190734863,11.100000381469727,18.100000381469727,23.899999618530273,46.0,,0.23999999463558197,,0,0,0,0,0,0,2004-05-01,,,0.0
725316,99999,2004,5,2,46.5,40.70000076293945,1017.5,,9.5,7.199999809265137,20.0,22.0,41.0,,0.10000000149011612,,0,0,0,0,0,0,2004-05-02,,,0.0
725316,99999,2004,5,3,44.599998474121094,34.400001525878906,1022.0,,10.0,5.599999904632568,8.0,,35.099998474121094,,0.0,,0,0,0,0,0,0,2004-05-03,,,0.0
725316,99999,2004,5,4,51.29999923706055,43.29999923706055,1017.7000122070312,,9.800000190734863,10.199999809265137,18.100000381469727,22.899999618530273,44.599998474121094,,0.07000000029802322,,0,0,0,0,0,0,2004-05-04,,,0.0
725316,99999,2004,5,5,60.70000076293945,48.29999923706055,1015.0999755859375,,8.300000190734863,6.400000095367432,9.899999618530273,,48.0,,0.009999999776482582,,0,0,0,0,0,0,2004-05-05,,,0.0
725316,99999,2004,5,6,71.69999694824219,57.099998474121094,1013.4000244140625,,9.699999809265137,12.699999809265137,20.0,29.899999618530273,60.79999923706055,,0.0,,0,0,0,0,0,0,2004-05-06,,,0.0
725316,99999,2004,5,7,70.9000015258789,58.29999923706055,1018.0999755859375,,10.0,10.600000381469727,19.0,22.899999618530273,59.0,,0.0,,0,0,0,0,0,0,2004-05-07,,,0.0
725316,99999,2004,5,8,69.9000015258789,54.0,1018.4000244140625,,9.5,10.899999618530273,16.899999618530273,30.899999618530273,55.0,,0.0,,0,0,0,0,0,0,2004-05-08,,,0.0
725316,99999,2004,5,9,75.69999694824219,59.599998474121094,1015.0,,9.899999618530273,12.5,19.0,27.0,66.0,,0.0,,0,0,0,0,0,0,2004-05-09,,,0.0
725316,99999,2004,5,10,75.30000305175781,59.400001525878906,1015.2000122070312,,9.600000381469727,12.5,21.0,27.0,66.19999694824219,,0.0,,0,0,0,0,0,0,2004-05-10,,,0.0
725316,99999,2004,5,11,72.69999694824219,63.20000076293945,1016.2999877929688,,8.199999809265137,8.399999618530273,15.899999618530273,26.0,64.4000015258789,,0.5,,0,0,0,0,0,0,2004-05-11,,,0.0
725316,99999,2004,5,12,73.5,63.70000076293945,1014.5999755859375,,9.899999618530273,11.899999618530273,22.0,29.899999618530273,66.9000015258789,,0.019999999552965164,,0,0,0,0,0,0,2004-05-12,,,0.0
725316,99999,2004,5,13,68.9000015258789,65.4000015258789,1014.5999755859375,,8.600000381469727,8.199999809265137,15.0,19.0,66.0,,0.25,,0,0,0,0,0,0,2004-05-13,,,0.0
725316,99999,2004,5,14,61.5,60.099998474121094,1016.2000122070312,,7.0,7.5,15.899999618530273,22.0,51.79999923706055,,1.9500000476837158,,0,0,0,0,0,0,2004-05-14,,,0.0
725316,99999,2004,5,15,54.099998474121094,47.79999923706055,1023.9000244140625,,10.0,7.900000095367432,11.100000381469727,,50.0,,0.44999998807907104,,0,0,0,0,0,0,2004-05-15,,,0.0
725316,99999,2004,5,16,57.400001525878906,49.79999923706055,1024.800048828125,,9.600000381469727,6.5,13.0,,44.099998474121094,,0.0,,0,0,0,0,0,0,2004-05-16,,,0.0
725316,99999,2004,5,17,69.0,60.0,1019.7000122070312,,7.800000190734863,10.699999809265137,18.100000381469727,27.0,59.0,,0.0,,0,0,0,0,0,0,2004-05-17,,,0.0
725316,99999,2004,5,18,70.9000015258789,64.4000015258789,1017.7000122070312,,9.800000190734863,8.699999809265137,14.0,16.899999618530273,66.19999694824219,,0.03999999910593033,,0,0,0,0,0,0,2004-05-18,,,0.0
725316,99999,2004,5,19,65.4000015258789,61.29999923706055,1018.0999755859375,,6.599999904632568,6.699999809265137,11.100000381469727,,55.400001525878906,,0.0,,0,0,0,0,0,0,2004-05-19,,,0.0
